age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,3,118,255,797,-1,0,-1
2,1,3,138,351,753,-1,0,-1
2,1,2,45,326,-1,-1,0,-1
2,1,3,143,356,753,-1,0,-1
2,1,3,55,320,693,-1,0,-1
2,1,2,67,280,-1,-1,0,-1
2,1,3,50,197,747,-1,0,-1
2,1,2,114,213,-1,-1,0,-1
2,1,2,136,229,-1,-1,0,-1
2,1,3,159,331,758,-1,0,-1
2,1,3,35,258,790,-1,0,-1
2,1,3,22,347,728,-1,0,-1
2,1,3,145,319,763,-1,0,-1
2,1,3,103,216,837,-1,0,-1
2,1,3,160,319,690,-1,0,-1
2,1,3,41,270,719,-1,0,-1
2,1,3,172,319,743,-1,0,-1
2,1,3,19,305,801,-1,0,-1
2,1,3,168,329,695,-1,0,-1
2,1,3,79,305,727,-1,0,-1
2,1,2,122,335,-1,-1,0,-1
2,1,2,113,233,-1,-1,0,-1
2,1,2,174,285,-1,-1,0,-1
2,1,2,90,296,-1,-1,0,-1
2,1,3,81,312,701,-1,0,-1
2,1,3,78,329,807,-1,0,-1
2,1,3,97,265,695,-1,0,-1
2,1,3,22,256,838,-1,0,-1
2,1,2,106,221,-1,-1,0,-1
2,1,3,161,284,722,-1,0,-1
2,1,3,162,319,798,-1,0,-1
2,1,3,23,324,734,-1,0,-1
2,1,3,94,254,832,-1,0,-1
2,1,2,35,224,-1,-1,0,-1
2,1,3,140,196,707,-1,0,-1
2,1,3,119,284,802,-1,0,-1
2,1,3,112,327,690,-1,0,-1
2,1,3,59,294,829,-1,0,-1
2,1,3,80,288,816,-1,0,-1
2,1,3,131,282,711,-1,0,-1
2,1,3,25,276,807,-1,0,-1
2,1,3,175,249,837,-1,0,-1
2,1,3,18,329,821,-1,0,-1
2,1,3,54,292,724,-1,0,-1
2,1,3,173,203,810,-1,0,-1
2,1,3,106,276,713,-1,0,-1
2,1,3,85,319,720,-1,0,-1
2,1,3,110,285,733,-1,0,-1
2,1,2,108,296,-1,-1,0,-1
2,1,3,106,260,789,-1,0,-1
2,1,3,162,360,784,-1,0,-1
2,1,3,39,241,709,-1,0,-1
2,1,3,179,247,737,-1,0,-1
2,1,3,88,346,778,-1,0,-1
2,1,3,48,259,751,-1,0,-1
2,1,3,152,277,771,-1,0,-1
2,1,2,51,236,-1,-1,0,-1
2,1,3,145,336,706,-1,0,-1
2,1,3,145,308,784,-1,0,-1
2,1,3,143,228,746,-1,0,-1
2,1,3,33,340,798,-1,0,-1
2,1,3,37,214,810,-1,0,-1
2,1,2,154,241,-1,-1,0,-1
2,1,3,80,269,721,-1,0,-1
2,1,3,59,234,726,-1,0,-1
2,1,3,75,340,831,-1,0,-1
2,1,3,94,330,770,-1,0,-1
2,1,3,137,356,777,-1,0,-1
2,1,2,48,343,-1,-1,0,-1
2,1,3,131,213,812,-1,0,-1
2,1,3,132,298,713,-1,0,-1
2,1,2,12,253,-1,-1,0,-1
2,1,3,159,308,718,-1,0,-1
2,1,3,126,249,731,-1,0,-1
2,1,3,75,217,732,-1,0,-1
2,1,3,12,280,776,-1,0,-1
2,1,2,44,299,-1,-1,0,-1
2,1,3,45,232,811,-1,0,-1
2,1,3,93,213,796,-1,0,-1
2,1,3,120,207,700,-1,0,-1
2,1,3,154,243,817,-1,0,-1
2,1,3,103,255,693,-1,0,-1
2,1,3,154,232,741,-1,0,-1
2,1,3,42,310,747,-1,0,-1
2,1,3,46,236,800,-1,0,-1
2,1,3,77,295,698,-1,0,-1
2,1,3,41,318,701,-1,0,-1
2,1,3,31,265,791,-1,0,-1
2,1,2,176,328,-1,-1,0,-1
2,1,3,27,279,725,-1,0,-1
2,1,3,116,318,760,-1,0,-1
2,1,2,95,247,-1,-1,0,-1
2,1,3,97,321,794,-1,0,-1
2,1,2,85,278,-1,-1,0,-1
2,1,3,35,296,783,-1,0,-1
2,1,2,171,347,-1,-1,0,-1
2,1,2,12,267,-1,-1,0,-1
2,1,2,26,192,-1,-1,0,-1
2,1,3,127,336,696,-1,0,-1
2,1,3,90,214,816,-1,0,-1
2,1,3,171,259,764,-1,0,-1
2,1,3,106,253,794,-1,0,-1
2,1,3,110,214,766,-1,0,-1
2,1,2,81,267,-1,-1,0,-1
2,1,2,48,237,-1,-1,0,-1
2,1,3,110,257,792,-1,0,-1
2,1,2,86,362,-1,-1,0,-1
2,1,3,155,232,708,-1,0,-1
2,1,3,115,196,750,-1,0,-1
2,1,2,52,264,-1,-1,0,-1
2,1,3,30,328,752,-1,0,-1
2,1,3,61,210,832,-1,0,-1
2,1,2,158,311,-1,-1,0,-1
2,1,3,92,208,818,-1,0,-1
2,1,3,156,198,782,-1,0,-1
2,1,3,39,253,736,-1,0,-1
2,1,3,107,356,747,-1,0,-1
2,1,3,174,229,742,-1,0,-1
2,1,3,176,285,755,-1,0,-1
2,1,3,152,328,696,-1,0,-1
2,1,3,58,227,764,-1,0,-1
2,1,3,139,211,795,-1,0,-1
2,1,3,168,287,755,-1,0,-1
2,1,3,28,245,690,-1,0,-1
2,1,3,87,317,737,-1,0,-1
2,1,3,64,222,697,-1,0,-1
2,1,3,118,215,801,-1,0,-1
2,1,3,170,341,774,-1,0,-1
2,1,3,29,235,734,-1,0,-1
2,1,3,82,222,828,-1,0,-1
2,1,3,43,336,740,-1,0,-1
2,1,3,110,212,691,-1,0,-1
2,1,3,116,245,791,-1,0,-1
2,1,3,104,347,728,-1,0,-1
2,1,3,142,206,793,-1,0,-1
2,1,3,122,204,815,-1,0,-1
2,1,3,116,251,830,-1,0,-1
2,1,3,176,232,762,-1,0,-1
2,1,2,72,284,-1,-1,0,-1
2,1,3,159,281,829,-1,0,-1
2,1,3,180,289,797,-1,0,-1
2,1,2,14,199,-1,-1,0,-1
2,1,3,105,358,790,-1,0,-1
2,1,3,131,201,838,-1,0,-1
2,1,3,74,255,777,-1,0,-1
2,1,3,160,257,821,-1,0,-1
2,1,3,15,222,781,-1,0,-1
2,1,3,132,246,830,-1,0,-1
2,1,3,83,344,706,-1,0,-1
2,1,3,139,221,760,-1,0,-1
2,1,3,26,249,774,-1,0,-1
2,1,3,29,234,789,-1,0,-1
2,1,3,117,340,795,-1,0,-1
2,1,3,20,325,800,-1,0,-1
2,1,3,62,340,705,-1,0,-1
2,1,3,31,246,761,-1,0,-1
2,1,2,71,311,-1,-1,0,-1
2,1,2,148,230,-1,-1,0,-1
2,1,3,102,310,790,-1,0,-1
2,1,3,37,353,769,-1,0,-1
2,1,3,128,348,810,-1,0,-1
2,1,3,146,244,717,-1,0,-1
2,1,3,177,303,831,-1,0,-1
2,1,3,41,219,745,-1,0,-1
2,1,3,136,217,734,-1,0,-1
2,1,3,138,351,807,-1,0,-1
2,1,3,51,226,797,-1,0,-1
2,1,3,169,321,785,-1,0,-1
2,1,3,75,192,823,-1,0,-1
2,1,3,100,315,766,-1,0,-1
2,1,3,96,237,752,-1,0,-1
2,1,3,93,199,692,-1,0,-1
2,1,3,43,240,837,-1,0,-1
2,1,3,132,198,744,-1,0,-1
2,1,2,80,221,-1,-1,0,-1
2,1,3,39,340,735,-1,0,-1
2,1,3,176,251,815,-1,0,-1
2,1,3,164,198,834,-1,0,-1
2,1,3,74,333,706,-1,0,-1
2,1,2,150,342,-1,-1,0,-1
2,1,3,127,239,704,-1,0,-1
2,1,3,125,311,764,-1,0,-1
2,1,3,178,253,757,-1,0,-1
2,1,3,39,328,711,-1,0,-1
2,1,2,176,287,-1,-1,0,-1
2,1,3,37,261,784,-1,0,-1
2,1,3,48,256,762,-1,0,-1
2,1,3,27,296,730,-1,0,-1
2,1,3,153,349,812,-1,0,-1
2,1,3,69,238,823,-1,0,-1
2,1,3,16,344,778,-1,0,-1
2,1,3,29,233,759,-1,0,-1
2,1,3,19,332,772,-1,0,-1
2,1,3,44,257,711,-1,0,-1
2,1,3,66,230,732,-1,0,-1
2,1,3,179,288,780,-1,0,-1
2,1,3,168,309,810,-1,0,-1
2,1,3,85,254,705,-1,0,-1
2,1,2,173,305,-1,-1,0,-1
2,1,3,141,251,762,-1,0,-1
2,1,3,157,244,734,-1,0,-1
2,1,3,148,349,716,-1,0,-1
2,1,3,107,239,735,-1,0,-1
2,1,3,168,240,708,-1,0,-1
2,1,3,54,296,779,-1,0,-1
2,1,3,38,197,827,-1,0,-1
2,1,3,43,320,702,-1,0,-1
2,1,3,128,249,831,-1,0,-1
2,1,3,78,221,827,-1,0,-1
2,1,2,135,204,-1,-1,0,-1
2,1,3,51,315,740,-1,0,-1
2,1,3,83,318,723,-1,0,-1
2,1,2,91,231,-1,-1,0,-1
2,1,3,119,212,760,-1,0,-1
2,1,3,178,213,719,-1,0,-1
2,1,3,151,274,777,-1,0,-1
2,1,3,29,237,703,-1,0,-1
2,1,3,115,312,771,-1,0,-1
2,1,3,65,329,698,-1,0,-1
2,1,3,129,249,708,-1,0,-1
2,1,3,88,329,731,-1,0,-1
2,1,3,56,265,758,-1,0,-1
2,1,3,131,269,826,-1,0,-1
2,1,2,80,223,-1,-1,0,-1
2,1,3,70,199,741,-1,0,-1
2,1,3,178,269,754,-1,0,-1
2,1,3,53,358,689,-1,0,-1
2,1,3,169,287,740,-1,0,-1
2,1,3,170,282,789,-1,0,-1
2,1,3,176,226,801,-1,0,-1
2,1,2,81,268,-1,-1,0,-1
2,1,3,99,223,749,-1,0,-1
2,1,3,33,274,774,-1,0,-1
2,1,2,142,214,-1,-1,0,-1
2,1,3,25,343,823,-1,0,-1
2,1,3,139,334,729,-1,0,-1
2,1,3,126,209,819,-1,0,-1
2,1,2,137,247,-1,-1,0,-1
2,1,2,71,265,-1,-1,0,-1
2,1,3,94,313,767,-1,0,-1
2,1,3,67,242,831,-1,0,-1
2,1,3,91,274,818,-1,0,-1
2,1,2,38,327,-1,-1,0,-1
2,1,3,105,348,723,-1,0,-1
2,1,3,81,317,806,-1,0,-1
2,1,3,176,343,777,-1,0,-1
2,1,3,104,273,780,-1,0,-1
2,1,3,170,218,817,-1,0,-1
2,1,3,16,317,811,-1,0,-1
2,1,3,47,198,725,-1,0,-1
2,1,2,142,251,-1,-1,0,-1
2,1,3,155,295,792,-1,0,-1
2,1,3,156,349,755,-1,0,-1
2,1,2,147,245,-1,-1,0,-1
2,1,2,28,201,-1,-1,0,-1
2,1,2,39,355,-1,-1,0,-1
2,1,3,25,359,777,-1,0,-1
2,1,3,174,339,743,-1,0,-1
2,1,3,100,296,720,-1,0,-1
2,1,3,80,304,775,-1,0,-1
2,1,2,47,296,-1,-1,0,-1
2,1,2,147,274,-1,-1,0,-1
2,1,3,54,271,792,-1,0,-1
2,1,3,17,290,830,-1,0,-1
2,1,3,40,349,803,-1,0,-1
2,1,2,61,309,-1,-1,0,-1
2,1,3,12,311,723,-1,0,-1
2,1,3,111,339,824,-1,0,-1
2,1,3,155,274,703,-1,0,-1
2,1,3,160,210,746,-1,0,-1
2,1,3,17,356,733,-1,0,-1
2,1,2,131,338,-1,-1,0,-1
2,1,2,35,215,-1,-1,0,-1
2,1,2,50,283,-1,-1,0,-1
2,1,3,90,208,716,-1,0,-1
2,1,2,140,247,-1,-1,0,-1
2,1,3,71,275,816,-1,0,-1
2,1,3,176,241,820,-1,0,-1
2,1,3,71,197,768,-1,0,-1
2,1,3,11,346,801,-1,0,-1
2,1,2,97,195,-1,-1,0,-1
2,1,3,135,279,820,-1,0,-1
2,1,3,65,292,708,-1,0,-1
2,1,2,46,253,-1,-1,0,-1
2,1,2,142,304,-1,-1,0,-1
2,1,3,46,262,716,-1,0,-1
2,1,3,94,347,820,-1,0,-1
2,1,2,63,207,-1,-1,0,-1
2,1,3,66,215,811,-1,0,-1
2,1,3,97,194,723,-1,0,-1
2,1,3,144,195,779,-1,0,-1
2,1,3,96,283,762,-1,0,-1
2,1,3,181,226,830,-1,0,-1
2,1,3,181,231,699,-1,0,-1
2,1,2,137,301,-1,-1,0,-1
2,1,3,53,335,836,-1,0,-1
2,1,3,164,208,715,-1,0,-1
2,1,3,122,239,689,-1,0,-1
2,1,3,158,237,715,-1,0,-1
2,1,3,21,339,815,-1,0,-1
2,1,3,63,240,762,-1,0,-1
2,1,3,113,244,717,-1,0,-1
2,1,3,167,363,699,-1,0,-1
2,1,3,34,323,699,-1,0,-1
2,1,3,142,230,729,-1,0,-1
2,1,3,129,211,736,-1,0,-1
2,1,3,177,352,738,-1,0,-1
2,1,3,148,291,725,-1,0,-1
2,1,3,64,226,725,-1,0,-1
2,1,3,76,244,746,-1,0,-1
2,1,3,95,281,694,-1,0,-1
2,1,3,44,353,769,-1,0,-1
2,1,3,165,325,754,-1,0,-1
2,1,3,35,361,728,-1,0,-1
2,1,3,107,202,760,-1,0,-1
2,1,3,31,291,836,-1,0,-1
2,1,3,38,286,829,-1,0,-1
2,1,3,118,337,694,-1,0,-1
2,1,2,135,332,-1,-1,0,-1
2,1,2,123,317,-1,-1,0,-1
2,1,3,71,303,706,-1,0,-1
2,1,2,95,194,-1,-1,0,-1
2,1,3,86,289,700,-1,0,-1
2,1,2,167,324,-1,-1,0,-1
2,1,2,142,262,-1,-1,0,-1
2,1,3,51,309,758,-1,0,-1
2,1,3,40,340,829,-1,0,-1
2,1,3,113,202,713,-1,0,-1
2,1,2,81,322,-1,-1,0,-1
2,1,3,161,195,717,-1,0,-1
2,1,3,31,263,749,-1,0,-1
2,1,3,97,263,797,-1,0,-1
2,1,3,29,320,758,-1,0,-1
2,1,3,107,302,721,-1,0,-1
2,1,3,169,199,783,-1,0,-1
2,1,3,99,316,721,-1,0,-1
2,1,3,142,317,759,-1,0,-1
2,1,3,41,207,776,-1,0,-1
2,1,3,171,327,732,-1,0,-1
2,1,3,131,301,731,-1,0,-1
2,1,3,99,239,755,-1,0,-1
2,1,2,33,197,-1,-1,0,-1
2,1,3,150,245,785,-1,0,-1
2,1,3,25,318,796,-1,0,-1
2,1,2,163,232,-1,-1,0,-1
2,1,3,20,307,784,-1,0,-1
2,1,2,102,305,-1,-1,0,-1
2,1,3,127,329,814,-1,0,-1
2,1,3,178,319,701,-1,0,-1
2,1,2,96,229,-1,-1,0,-1
2,1,3,155,348,809,-1,0,-1
2,1,3,113,284,796,-1,0,-1
2,1,3,43,296,704,-1,0,-1
2,1,3,180,208,700,-1,0,-1
2,1,3,116,284,831,-1,0,-1
2,1,3,158,324,699,-1,0,-1
2,1,3,47,318,738,-1,0,-1
2,1,3,35,356,793,-1,0,-1
2,1,2,151,247,-1,-1,0,-1
2,1,3,57,250,706,-1,0,-1
2,1,3,150,209,703,-1,0,-1
2,1,3,150,211,836,-1,0,-1
2,1,2,34,211,-1,-1,0,-1
2,1,3,119,265,837,-1,0,-1
2,1,3,60,349,742,-1,0,-1
2,1,3,118,299,740,-1,0,-1
2,1,3,144,199,836,-1,0,-1
2,1,3,61,261,772,-1,0,-1
2,1,3,70,345,717,-1,0,-1
2,1,3,96,213,689,-1,0,-1
2,1,3,96,199,802,-1,0,-1
2,1,2,101,251,-1,-1,0,-1
2,1,3,55,357,756,-1,0,-1
2,1,3,160,226,804,-1,0,-1
2,1,3,134,267,757,-1,0,-1
2,1,3,127,199,776,-1,0,-1
2,1,2,117,357,-1,-1,0,-1
2,1,3,77,265,759,-1,0,-1
2,1,3,81,244,806,-1,0,-1
2,1,3,38,292,805,-1,0,-1
2,1,2,148,205,-1,-1,0,-1
2,1,3,159,342,744,-1,0,-1
2,1,3,124,341,769,-1,0,-1
2,1,3,58,300,819,-1,0,-1
2,1,3,53,337,717,-1,0,-1
2,1,3,106,272,738,-1,0,-1
2,1,2,14,267,-1,-1,0,-1
2,1,3,128,227,837,-1,0,-1
2,1,2,144,339,-1,-1,0,-1
2,1,3,61,319,752,-1,0,-1
2,1,2,94,351,-1,-1,0,-1
2,1,3,156,230,804,-1,0,-1
2,1,3,177,340,804,-1,0,-1
2,1,3,141,270,757,-1,0,-1
2,1,3,130,292,702,-1,0,-1
2,1,3,166,363,778,-1,0,-1
2,1,3,42,350,811,-1,0,-1
2,1,3,56,328,793,-1,0,-1
2,1,3,171,204,704,-1,0,-1
2,1,3,171,320,822,-1,0,-1
2,1,3,105,319,837,-1,0,-1
2,1,3,169,200,717,-1,0,-1
2,1,3,123,224,743,-1,0,-1
2,1,2,172,218,-1,-1,0,-1
2,1,3,167,231,773,-1,0,-1
2,1,3,47,292,704,-1,0,-1
2,1,3,155,203,765,-1,0,-1
2,1,3,171,292,767,-1,0,-1
2,1,3,89,263,732,-1,0,-1
2,1,2,65,341,-1,-1,0,-1
2,1,2,46,240,-1,-1,0,-1
2,1,3,116,353,755,-1,0,-1
2,1,3,31,202,732,-1,0,-1
2,1,3,36,306,779,-1,0,-1
2,1,2,89,297,-1,-1,0,-1
2,1,3,174,284,771,-1,0,-1
2,1,3,119,301,755,-1,0,-1
2,1,3,155,353,836,-1,0,-1
2,1,3,159,235,798,-1,0,-1
2,1,3,155,319,753,-1,0,-1
2,1,3,167,269,774,-1,0,-1
2,1,2,174,269,-1,-1,0,-1
2,1,3,17,228,797,-1,0,-1
2,1,3,145,330,779,-1,0,-1
2,1,3,81,280,700,-1,0,-1
2,1,3,34,347,733,-1,0,-1
2,1,2,169,256,-1,-1,0,-1
2,1,3,14,282,822,-1,0,-1
2,1,3,177,332,774,-1,0,-1
2,1,3,44,206,790,-1,0,-1
2,1,3,164,215,731,-1,0,-1
2,1,3,145,202,806,-1,0,-1
2,1,2,25,323,-1,-1,0,-1
2,1,3,146,328,826,-1,0,-1
2,1,3,14,211,709,-1,0,-1
2,1,3,164,193,833,-1,0,-1
2,1,3,82,305,765,-1,0,-1
2,1,3,176,281,820,-1,0,-1
2,1,3,15,268,700,-1,0,-1
2,1,3,50,219,828,-1,0,-1
2,1,3,33,243,709,-1,0,-1
2,1,2,167,338,-1,-1,0,-1
2,1,2,141,347,-1,-1,0,-1
2,1,3,165,223,822,-1,0,-1
2,1,3,160,192,720,-1,0,-1
2,1,3,157,351,730,-1,0,-1
2,1,3,57,268,707,-1,0,-1
2,1,2,65,358,-1,-1,0,-1
2,1,3,71,265,819,-1,0,-1
2,1,2,151,336,-1,-1,0,-1
2,1,3,108,296,802,-1,0,-1
2,1,3,83,214,801,-1,0,-1
2,1,3,170,350,790,-1,0,-1
2,1,2,135,288,-1,-1,0,-1
2,1,3,31,282,800,-1,0,-1
2,1,3,173,353,701,-1,0,-1
2,1,3,12,332,745,-1,0,-1
2,1,3,142,272,767,-1,0,-1
2,1,2,158,254,-1,-1,0,-1
2,1,3,121,193,829,-1,0,-1
2,1,3,59,363,817,-1,0,-1
2,1,3,39,267,713,-1,0,-1
2,1,2,139,345,-1,-1,0,-1
2,1,2,98,343,-1,-1,0,-1
2,1,3,79,197,715,-1,0,-1
2,1,3,57,209,831,-1,0,-1
2,1,3,58,194,830,-1,0,-1
2,1,3,66,299,813,-1,0,-1
2,1,2,38,338,-1,-1,0,-1
2,1,3,156,330,738,-1,0,-1
2,1,3,166,322,763,-1,0,-1
2,1,3,35,334,714,-1,0,-1
2,1,3,101,240,721,-1,0,-1
2,1,3,168,330,701,-1,0,-1
2,1,3,96,262,751,-1,0,-1
2,1,2,40,228,-1,-1,0,-1
2,1,3,158,349,792,-1,0,-1
2,1,3,171,209,691,-1,0,-1
2,1,3,85,338,772,-1,0,-1
2,1,3,132,229,773,-1,0,-1
2,1,3,40,305,751,-1,0,-1
2,1,3,104,280,747,-1,0,-1
