age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,3,181,360,821,-1,0,-1
2,1,3,98,223,701,-1,0,-1
2,1,3,169,225,754,-1,0,-1
2,1,3,100,266,726,-1,0,-1
2,1,2,123,226,-1,-1,0,-1
2,1,3,113,290,717,-1,0,-1
2,1,3,62,227,693,-1,0,-1
2,1,3,59,349,690,-1,0,-1
2,1,3,113,251,692,-1,0,-1
2,1,3,54,317,788,-1,0,-1
2,1,2,139,296,-1,-1,0,-1
2,1,3,76,305,755,-1,0,-1
2,1,3,89,309,817,-1,0,-1
2,1,3,136,223,733,-1,0,-1
2,1,3,177,321,805,-1,0,-1
2,1,2,73,238,-1,-1,0,-1
2,1,2,133,285,-1,-1,0,-1
2,1,3,97,266,705,-1,0,-1
2,1,3,144,286,769,-1,0,-1
2,1,3,69,266,691,-1,0,-1
2,1,3,75,328,742,-1,0,-1
2,1,3,68,258,815,-1,0,-1
2,1,3,78,355,730,-1,0,-1
2,1,2,171,301,-1,-1,0,-1
2,1,3,107,267,782,-1,0,-1
2,1,3,62,223,802,-1,0,-1
2,1,2,71,346,-1,-1,0,-1
2,1,3,139,321,735,-1,0,-1
2,1,3,107,335,754,-1,0,-1
2,1,2,93,340,-1,-1,0,-1
2,1,3,71,362,745,-1,0,-1
2,1,3,66,286,735,-1,0,-1
2,1,3,144,319,703,-1,0,-1
2,1,3,57,326,745,-1,0,-1
2,1,3,42,340,822,-1,0,-1
2,1,3,106,346,789,-1,0,-1
2,1,3,59,230,742,-1,0,-1
2,1,3,103,347,767,-1,0,-1
2,1,3,53,305,813,-1,0,-1
2,1,2,38,358,-1,-1,0,-1
2,1,3,145,247,735,-1,0,-1
2,1,3,55,314,800,-1,0,-1
2,1,3,105,259,801,-1,0,-1
2,1,2,166,256,-1,-1,0,-1
2,1,3,162,239,741,-1,0,-1
2,1,2,171,261,-1,-1,0,-1
2,1,3,60,276,819,-1,0,-1
2,1,2,49,360,-1,-1,0,-1
2,1,2,160,249,-1,-1,0,-1
2,1,2,177,327,-1,-1,0,-1
2,1,3,130,294,801,-1,0,-1
2,1,2,72,248,-1,-1,0,-1
2,1,3,170,216,708,-1,0,-1
2,1,3,75,221,759,-1,0,-1
2,1,3,84,310,714,-1,0,-1
2,1,3,170,268,713,-1,0,-1
2,1,3,143,357,785,-1,0,-1
2,1,3,112,314,802,-1,0,-1
2,1,3,156,259,778,-1,0,-1
2,1,2,54,243,-1,-1,0,-1
2,1,3,142,272,781,-1,0,-1
2,1,3,109,304,823,-1,0,-1
2,1,3,159,219,827,-1,0,-1
2,1,3,84,301,815,-1,0,-1
2,1,3,164,288,697,-1,0,-1
2,1,3,88,264,723,-1,0,-1
2,1,3,71,221,698,-1,0,-1
2,1,2,103,309,-1,-1,0,-1
2,1,3,58,223,825,-1,0,-1
2,1,3,161,300,738,-1,0,-1
2,1,3,173,271,732,-1,0,-1
2,1,3,168,307,718,-1,0,-1
2,1,3,177,247,801,-1,0,-1
2,1,2,119,360,-1,-1,0,-1
2,1,3,73,259,772,-1,0,-1
2,1,3,81,236,815,-1,0,-1
2,1,3,88,353,755,-1,0,-1
2,1,2,91,236,-1,-1,0,-1
2,1,3,54,319,783,-1,0,-1
2,1,2,132,262,-1,-1,0,-1
2,1,2,71,290,-1,-1,0,-1
2,1,3,114,344,780,-1,0,-1
2,1,3,47,297,692,-1,0,-1
2,1,3,65,319,770,-1,0,-1
2,1,3,133,275,792,-1,0,-1
2,1,3,131,338,699,-1,0,-1
2,1,3,172,264,832,-1,0,-1
2,1,3,53,231,702,-1,0,-1
2,1,3,44,323,756,-1,0,-1
2,1,2,35,233,-1,-1,0,-1
2,1,3,65,275,762,-1,0,-1
2,1,3,133,298,716,-1,0,-1
2,1,2,124,281,-1,-1,0,-1
2,1,3,36,256,708,-1,0,-1
2,1,3,101,326,838,-1,0,-1
2,1,3,110,335,764,-1,0,-1
2,1,3,53,327,790,-1,0,-1
2,1,3,73,350,776,-1,0,-1
2,1,3,153,344,693,-1,0,-1
2,1,3,115,340,729,-1,0,-1
2,1,3,150,267,753,-1,0,-1
2,1,3,126,269,766,-1,0,-1
2,1,3,168,312,786,-1,0,-1
2,1,3,57,234,739,-1,0,-1
2,1,2,99,349,-1,-1,0,-1
2,1,3,124,246,706,-1,0,-1
2,1,3,74,326,833,-1,0,-1
2,1,3,70,349,780,-1,0,-1
2,1,3,121,219,822,-1,0,-1
2,1,3,103,349,733,-1,0,-1
2,1,2,72,301,-1,-1,0,-1
2,1,3,114,245,833,-1,0,-1
2,1,2,151,355,-1,-1,0,-1
2,1,3,68,297,711,-1,0,-1
2,1,3,181,229,803,-1,0,-1
2,1,3,64,311,784,-1,0,-1
2,1,3,129,268,760,-1,0,-1
2,1,3,160,257,709,-1,0,-1
2,1,3,137,245,755,-1,0,-1
2,1,3,90,267,744,-1,0,-1
2,1,3,163,351,808,-1,0,-1
2,1,3,92,306,693,-1,0,-1
2,1,3,130,232,763,-1,0,-1
2,1,3,155,308,714,-1,0,-1
2,1,2,72,327,-1,-1,0,-1
2,1,3,161,248,751,-1,0,-1
2,1,3,98,252,711,-1,0,-1
2,1,3,92,332,775,-1,0,-1
2,1,3,84,252,739,-1,0,-1
2,1,3,47,351,692,-1,0,-1
2,1,3,156,281,719,-1,0,-1
2,1,3,115,311,792,-1,0,-1
2,1,3,98,362,691,-1,0,-1
2,1,3,75,295,762,-1,0,-1
2,1,3,59,350,773,-1,0,-1
2,1,3,157,282,761,-1,0,-1
2,1,3,165,255,744,-1,0,-1
2,1,3,150,222,815,-1,0,-1
2,1,3,61,321,821,-1,0,-1
2,1,3,175,271,814,-1,0,-1
2,1,2,172,216,-1,-1,0,-1
2,1,2,149,333,-1,-1,0,-1
2,1,3,55,275,727,-1,0,-1
2,1,3,80,271,835,-1,0,-1
2,1,3,149,356,726,-1,0,-1
2,1,3,98,226,832,-1,0,-1
2,1,3,64,268,751,-1,0,-1
2,1,3,58,298,765,-1,0,-1
2,1,3,128,294,754,-1,0,-1
2,1,3,52,319,771,-1,0,-1
2,1,2,69,289,-1,-1,0,-1
2,1,3,103,266,826,-1,0,-1
2,1,3,94,290,734,-1,0,-1
2,1,3,93,279,745,-1,0,-1
2,1,3,129,331,809,-1,0,-1
2,1,3,148,283,782,-1,0,-1
2,1,3,35,357,774,-1,0,-1
2,1,2,94,326,-1,-1,0,-1
2,1,2,113,316,-1,-1,0,-1
2,1,3,164,264,717,-1,0,-1
2,1,3,86,346,724,-1,0,-1
2,1,3,177,330,805,-1,0,-1
2,1,3,100,296,773,-1,0,-1
2,1,3,111,286,736,-1,0,-1
2,1,3,82,277,730,-1,0,-1
2,1,2,120,305,-1,-1,0,-1
2,1,3,104,274,784,-1,0,-1
2,1,3,76,362,784,-1,0,-1
2,1,3,65,322,724,-1,0,-1
2,1,3,95,318,758,-1,0,-1
2,1,3,45,312,723,-1,0,-1
2,1,2,129,350,-1,-1,0,-1
2,1,3,114,267,690,-1,0,-1
2,1,3,71,246,818,-1,0,-1
2,1,3,176,354,717,-1,0,-1
2,1,3,101,328,783,-1,0,-1
2,1,3,65,358,802,-1,0,-1
2,1,2,139,361,-1,-1,0,-1
2,1,2,74,256,-1,-1,0,-1
2,1,2,44,315,-1,-1,0,-1
2,1,2,97,347,-1,-1,0,-1
2,1,3,94,314,825,-1,0,-1
2,1,3,150,352,730,-1,0,-1
2,1,3,81,250,835,-1,0,-1
2,1,2,97,256,-1,-1,0,-1
2,1,3,53,309,785,-1,0,-1
2,1,3,36,314,836,-1,0,-1
2,1,3,140,263,725,-1,0,-1
2,1,3,71,344,783,-1,0,-1
2,1,2,128,348,-1,-1,0,-1
2,1,2,69,282,-1,-1,0,-1
2,1,2,72,261,-1,-1,0,-1
2,1,3,145,317,738,-1,0,-1
2,1,3,145,294,712,-1,0,-1
2,1,3,172,248,816,-1,0,-1
2,1,3,59,229,787,-1,0,-1
2,1,3,83,292,814,-1,0,-1
2,1,3,170,296,752,-1,0,-1
2,1,3,131,340,817,-1,0,-1
2,1,2,50,276,-1,-1,0,-1
2,1,3,41,328,819,-1,0,-1
2,1,3,147,283,778,-1,0,-1
2,1,2,37,349,-1,-1,0,-1
2,1,3,143,241,697,-1,0,-1
2,1,3,147,329,749,-1,0,-1
2,1,3,141,340,832,-1,0,-1
2,1,3,98,233,701,-1,0,-1
2,1,3,103,242,827,-1,0,-1
2,1,3,97,298,746,-1,0,-1
2,1,3,156,269,705,-1,0,-1
2,1,3,108,320,734,-1,0,-1
2,1,2,38,287,-1,-1,0,-1
2,1,3,166,243,693,-1,0,-1
2,1,3,165,309,832,-1,0,-1
2,1,3,139,304,794,-1,0,-1
2,1,3,79,355,780,-1,0,-1
2,1,3,40,297,769,-1,0,-1
2,1,3,101,331,706,-1,0,-1
2,1,3,175,291,825,-1,0,-1
2,1,2,180,249,-1,-1,0,-1
2,1,3,52,238,771,-1,0,-1
2,1,3,113,338,718,-1,0,-1
2,1,3,172,262,741,-1,0,-1
2,1,3,105,248,690,-1,0,-1
2,1,3,79,264,815,-1,0,-1
2,1,3,87,265,770,-1,0,-1
2,1,2,106,338,-1,-1,0,-1
2,1,3,168,295,753,-1,0,-1
2,1,3,57,321,755,-1,0,-1
2,1,3,55,234,815,-1,0,-1
2,1,3,122,219,798,-1,0,-1
2,1,2,84,288,-1,-1,0,-1
2,1,3,170,333,837,-1,0,-1
2,1,3,102,362,835,-1,0,-1
2,1,3,154,332,766,-1,0,-1
2,1,3,112,250,830,-1,0,-1
2,1,3,132,350,818,-1,0,-1
2,1,3,105,272,745,-1,0,-1
2,1,3,129,267,758,-1,0,-1
2,1,2,178,339,-1,-1,0,-1
2,1,2,56,300,-1,-1,0,-1
2,1,3,149,321,835,-1,0,-1
2,1,2,83,265,-1,-1,0,-1
2,1,3,135,222,749,-1,0,-1
2,1,3,80,312,781,-1,0,-1
2,1,2,177,353,-1,-1,0,-1
2,1,3,150,243,694,-1,0,-1
2,1,3,36,348,837,-1,0,-1
2,1,3,126,349,720,-1,0,-1
2,1,3,146,260,808,-1,0,-1
2,1,3,48,315,777,-1,0,-1
2,1,3,162,302,710,-1,0,-1
2,1,3,105,340,718,-1,0,-1
2,1,3,147,261,729,-1,0,-1
2,1,3,130,263,735,-1,0,-1
2,1,3,111,260,737,-1,0,-1
2,1,2,59,267,-1,-1,0,-1
2,1,3,50,260,770,-1,0,-1
2,1,2,83,325,-1,-1,0,-1
2,1,3,133,263,728,-1,0,-1
2,1,3,145,242,815,-1,0,-1
2,1,3,139,325,825,-1,0,-1
2,1,3,150,256,750,-1,0,-1
2,1,3,94,257,832,-1,0,-1
2,1,3,121,356,814,-1,0,-1
2,1,3,128,219,772,-1,0,-1
2,1,2,138,241,-1,-1,0,-1
2,1,3,164,337,722,-1,0,-1
2,1,3,60,274,787,-1,0,-1
2,1,3,92,298,770,-1,0,-1
2,1,3,157,342,730,-1,0,-1
2,1,2,121,326,-1,-1,0,-1
2,1,3,104,249,714,-1,0,-1
2,1,2,50,347,-1,-1,0,-1
2,1,2,140,310,-1,-1,0,-1
2,1,2,40,346,-1,-1,0,-1
2,1,3,167,265,722,-1,0,-1
2,1,3,97,311,719,-1,0,-1
2,1,2,148,251,-1,-1,0,-1
2,1,2,148,276,-1,-1,0,-1
2,1,2,176,357,-1,-1,0,-1
2,1,3,105,333,708,-1,0,-1
2,1,3,110,324,705,-1,0,-1
2,1,3,170,280,806,-1,0,-1
2,1,3,94,302,704,-1,0,-1
2,1,3,36,270,784,-1,0,-1
2,1,3,109,352,714,-1,0,-1
2,1,3,181,251,828,-1,0,-1
2,1,2,146,321,-1,-1,0,-1
2,1,3,47,220,709,-1,0,-1
2,1,3,39,268,704,-1,0,-1
2,1,3,169,218,739,-1,0,-1
2,1,2,118,329,-1,-1,0,-1
2,1,2,173,289,-1,-1,0,-1
2,1,3,70,219,806,-1,0,-1
2,1,2,67,234,-1,-1,0,-1
2,1,3,97,304,814,-1,0,-1
2,1,3,141,252,782,-1,0,-1
2,1,3,156,285,794,-1,0,-1
2,1,3,151,227,696,-1,0,-1
2,1,3,90,243,783,-1,0,-1
2,1,3,156,292,730,-1,0,-1
2,1,2,168,346,-1,-1,0,-1
2,1,3,88,305,821,-1,0,-1
2,1,3,179,329,716,-1,0,-1
2,1,3,51,317,740,-1,0,-1
2,1,3,165,338,801,-1,0,-1
2,1,3,98,273,830,-1,0,-1
2,1,3,122,260,805,-1,0,-1
2,1,3,150,228,815,-1,0,-1
2,1,3,147,355,755,-1,0,-1
2,1,3,174,297,720,-1,0,-1
2,1,3,155,217,794,-1,0,-1
2,1,3,124,238,768,-1,0,-1
2,1,2,89,287,-1,-1,0,-1
2,1,2,111,344,-1,-1,0,-1
2,1,3,112,290,696,-1,0,-1
2,1,3,50,323,817,-1,0,-1
2,1,2,177,243,-1,-1,0,-1
2,1,3,87,353,750,-1,0,-1
2,1,2,95,277,-1,-1,0,-1
2,1,3,172,323,819,-1,0,-1
2,1,3,176,266,715,-1,0,-1
2,1,3,119,272,779,-1,0,-1
2,1,3,164,286,777,-1,0,-1
2,1,3,92,295,827,-1,0,-1
2,1,3,76,335,721,-1,0,-1
2,1,3,155,248,774,-1,0,-1
2,1,3,76,335,690,-1,0,-1
2,1,3,107,280,830,-1,0,-1
2,1,3,61,313,802,-1,0,-1
2,1,3,121,247,712,-1,0,-1
2,1,3,65,361,736,-1,0,-1
2,1,3,140,227,702,-1,0,-1
2,1,3,87,341,741,-1,0,-1
2,1,3,170,347,768,-1,0,-1
2,1,3,140,361,731,-1,0,-1
2,1,3,54,333,803,-1,0,-1
2,1,3,47,341,706,-1,0,-1
2,1,3,60,360,820,-1,0,-1
2,1,3,65,296,723,-1,0,-1
2,1,3,93,284,703,-1,0,-1
2,1,3,79,235,764,-1,0,-1
2,1,3,172,284,773,-1,0,-1
2,1,3,113,283,730,-1,0,-1
2,1,3,133,309,697,-1,0,-1
2,1,3,62,273,805,-1,0,-1
2,1,3,88,266,805,-1,0,-1
2,1,3,133,359,694,-1,0,-1
2,1,3,131,300,712,-1,0,-1
2,1,3,60,284,713,-1,0,-1
2,1,3,43,330,735,-1,0,-1
2,1,3,51,330,743,-1,0,-1
2,1,3,178,220,830,-1,0,-1
2,1,3,56,325,709,-1,0,-1
2,1,2,52,347,-1,-1,0,-1
2,1,3,107,325,798,-1,0,-1
2,1,3,142,343,708,-1,0,-1
2,1,3,156,358,803,-1,0,-1
2,1,3,126,280,772,-1,0,-1
2,1,3,84,263,726,-1,0,-1
2,1,3,72,300,695,-1,0,-1
2,1,3,89,304,725,-1,0,-1
2,1,3,132,216,778,-1,0,-1
2,1,3,90,312,760,-1,0,-1
2,1,3,124,254,692,-1,0,-1
2,1,3,171,251,823,-1,0,-1
2,1,2,128,339,-1,-1,0,-1
2,1,3,115,279,755,-1,0,-1
2,1,3,101,302,755,-1,0,-1
2,1,3,173,317,774,-1,0,-1
2,1,3,180,332,750,-1,0,-1
2,1,3,64,315,780,-1,0,-1
2,1,2,172,314,-1,-1,0,-1
2,1,3,34,247,792,-1,0,-1
2,1,2,175,352,-1,-1,0,-1
2,1,3,85,261,717,-1,0,-1
2,1,3,136,305,816,-1,0,-1
2,1,3,122,330,757,-1,0,-1
2,1,3,119,299,762,-1,0,-1
2,1,3,156,239,779,-1,0,-1
2,1,3,132,227,741,-1,0,-1
2,1,3,111,341,789,-1,0,-1
2,1,3,147,315,805,-1,0,-1
2,1,3,125,343,710,-1,0,-1
2,1,3,46,244,801,-1,0,-1
2,1,3,136,248,731,-1,0,-1
2,1,3,88,265,810,-1,0,-1
2,1,3,50,336,823,-1,0,-1
2,1,3,140,261,824,-1,0,-1
2,1,3,88,258,806,-1,0,-1
2,1,3,113,218,803,-1,0,-1
2,1,2,166,263,-1,-1,0,-1
2,1,3,162,220,767,-1,0,-1
2,1,3,153,311,726,-1,0,-1
2,1,2,120,265,-1,-1,0,-1
2,1,3,174,238,815,-1,0,-1
2,1,3,39,321,770,-1,0,-1
2,1,3,73,258,797,-1,0,-1
2,1,3,160,237,715,-1,0,-1
2,1,3,178,315,705,-1,0,-1
2,1,3,120,344,832,-1,0,-1
2,1,3,156,299,833,-1,0,-1
2,1,3,168,309,825,-1,0,-1
2,1,3,40,218,820,-1,0,-1
2,1,3,51,342,699,-1,0,-1
2,1,2,166,361,-1,-1,0,-1
2,1,3,103,290,820,-1,0,-1
2,1,3,47,322,782,-1,0,-1
2,1,2,156,327,-1,-1,0,-1
2,1,3,53,236,751,-1,0,-1
2,1,3,155,345,786,-1,0,-1
2,1,3,97,224,796,-1,0,-1
2,1,3,73,339,765,-1,0,-1
2,1,2,91,259,-1,-1,0,-1
2,1,3,64,230,767,-1,0,-1
2,1,3,69,294,820,-1,0,-1
2,1,3,66,274,709,-1,0,-1
2,1,2,77,265,-1,-1,0,-1
2,1,3,84,313,777,-1,0,-1
2,1,3,98,259,835,-1,0,-1
2,1,3,145,320,750,-1,0,-1
2,1,3,174,232,834,-1,0,-1
2,1,3,171,339,739,-1,0,-1
2,1,3,118,320,724,-1,0,-1
2,1,3,108,233,749,-1,0,-1
2,1,3,177,265,716,-1,0,-1
2,1,3,78,251,708,-1,0,-1
2,1,3,43,317,748,-1,0,-1
2,1,2,63,315,-1,-1,0,-1
2,1,3,61,348,793,-1,0,-1
2,1,3,38,247,761,-1,0,-1
2,1,3,94,223,763,-1,0,-1
2,1,3,86,319,833,-1,0,-1
2,1,2,165,227,-1,-1,0,-1
2,1,3,127,314,786,-1,0,-1
2,1,3,83,277,822,-1,0,-1
2,1,3,111,293,726,-1,0,-1
2,1,3,43,304,797,-1,0,-1
2,1,3,88,229,723,-1,0,-1
2,1,3,64,333,707,-1,0,-1
2,1,3,41,316,763,-1,0,-1
2,1,3,156,362,748,-1,0,-1
2,1,2,169,221,-1,-1,0,-1
2,1,3,134,305,799,-1,0,-1
2,1,3,52,261,724,-1,0,-1
2,1,3,120,359,782,-1,0,-1
2,1,3,99,283,823,-1,0,-1
2,1,3,40,220,721,-1,0,-1
2,1,3,143,254,819,-1,0,-1
2,1,3,146,232,753,-1,0,-1
2,1,3,141,249,789,-1,0,-1
2,1,2,140,278,-1,-1,0,-1
2,1,3,116,285,797,-1,0,-1
2,1,3,156,362,804,-1,0,-1
2,1,3,65,259,763,-1,0,-1
2,1,3,61,353,775,-1,0,-1
2,1,2,144,257,-1,-1,0,-1
2,1,3,119,245,708,-1,0,-1
2,1,2,67,223,-1,-1,0,-1
2,1,3,54,293,809,-1,0,-1
2,1,3,163,257,752,-1,0,-1
2,1,3,119,220,750,-1,0,-1
2,1,3,97,245,821,-1,0,-1
2,1,3,140,240,788,-1,0,-1
2,1,3,170,218,713,-1,0,-1
2,1,3,104,237,835,-1,0,-1
2,1,3,148,276,788,-1,0,-1
3,1,3,83,253,744,-1,0,-1
3,1,3,149,283,752,-1,0,-1
3,1,3,79,354,830,-1,0,-1
3,1,3,57,326,690,-1,0,-1
3,1,3,91,264,741,-1,0,-1
3,1,3,110,339,813,-1,0,-1
3,1,2,102,331,-1,-1,0,-1
3,1,3,126,293,806,-1,0,-1
3,1,2,37,255,-1,-1,0,-1
3,1,2,81,345,-1,-1,0,-1
3,1,3,89,262,729,-1,0,-1
3,1,3,145,280,705,-1,0,-1
3,1,2,88,243,-1,-1,0,-1
3,1,3,64,347,786,-1,0,-1
3,1,2,39,350,-1,-1,0,-1
3,1,3,57,222,707,-1,0,-1
3,1,3,141,241,757,-1,0,-1
3,1,3,139,288,693,-1,0,-1
3,1,3,123,333,739,-1,0,-1
3,1,3,139,339,768,-1,0,-1
3,1,3,67,343,690,-1,0,-1
3,1,2,40,280,-1,-1,0,-1
3,1,3,175,362,837,-1,0,-1
3,1,3,139,310,699,-1,0,-1
3,1,3,166,288,831,-1,0,-1
3,1,3,116,306,706,-1,0,-1
3,1,2,51,336,-1,-1,0,-1
3,1,3,155,244,832,-1,0,-1
3,1,3,129,248,752,-1,0,-1
3,1,2,175,291,-1,-1,0,-1
3,1,3,35,274,806,-1,0,-1
3,1,3,114,274,813,-1,0,-1
3,1,2,140,333,-1,-1,0,-1
3,1,3,146,237,740,-1,0,-1
3,1,3,43,267,830,-1,0,-1
3,1,2,65,311,-1,-1,0,-1
3,1,3,69,270,764,-1,0,-1
3,1,3,129,270,793,-1,0,-1
3,1,3,137,238,737,-1,0,-1
3,1,3,96,360,728,-1,0,-1
3,1,3,160,289,740,-1,0,-1
3,1,3,158,289,702,-1,0,-1
3,1,3,140,279,706,-1,0,-1
3,1,3,46,320,783,-1,0,-1
3,1,3,115,340,822,-1,0,-1
3,1,3,134,333,805,-1,0,-1
3,1,2,152,348,-1,-1,0,-1
3,1,3,52,245,738,-1,0,-1
3,1,2,83,270,-1,-1,0,-1
3,1,3,49,295,818,-1,0,-1
3,1,2,78,219,-1,-1,0,-1
3,1,2,145,220,-1,-1,0,-1
3,1,3,140,246,775,-1,0,-1
3,1,3,169,311,690,-1,0,-1
3,1,2,119,290,-1,-1,0,-1
3,1,3,154,349,827,-1,0,-1
3,1,3,97,320,691,-1,0,-1
3,1,3,37,245,698,-1,0,-1
3,1,2,77,239,-1,-1,0,-1
3,1,3,47,316,706,-1,0,-1
3,1,3,105,277,777,-1,0,-1
3,1,3,176,343,699,-1,0,-1
3,1,3,170,225,760,-1,0,-1
3,1,2,150,354,-1,-1,0,-1
3,1,3,103,276,832,-1,0,-1
3,1,3,47,245,697,-1,0,-1
3,1,3,83,268,714,-1,0,-1
3,1,3,151,346,710,-1,0,-1
3,1,3,53,352,835,-1,0,-1
3,1,3,85,303,706,-1,0,-1
3,1,3,58,219,693,-1,0,-1
3,1,2,162,280,-1,-1,0,-1
3,1,3,78,285,693,-1,0,-1
3,1,2,144,230,-1,-1,0,-1
3,1,3,159,237,808,-1,0,-1
3,1,3,173,283,801,-1,0,-1
3,1,2,75,225,-1,-1,0,-1
3,1,2,117,342,-1,-1,0,-1
3,1,2,128,217,-1,-1,0,-1
3,1,3,125,340,737,-1,0,-1
3,1,2,113,258,-1,-1,0,-1
3,1,3,46,277,761,-1,0,-1
3,1,3,127,345,772,-1,0,-1
3,1,3,127,226,737,-1,0,-1
3,1,3,67,277,735,-1,0,-1
3,1,3,179,293,814,-1,0,-1
3,1,3,91,301,714,-1,0,-1
3,1,3,164,329,831,-1,0,-1
3,1,3,105,228,797,-1,0,-1
3,1,3,143,337,773,-1,0,-1
3,1,2,126,248,-1,-1,0,-1
3,1,2,119,283,-1,-1,0,-1
3,1,2,126,294,-1,-1,0,-1
3,1,2,139,236,-1,-1,0,-1
3,1,3,53,226,780,-1,0,-1
3,1,3,60,247,805,-1,0,-1
3,1,3,39,296,736,-1,0,-1
3,1,3,77,233,816,-1,0,-1
3,1,3,58,266,708,-1,0,-1
3,1,3,180,300,751,-1,0,-1
3,1,3,117,337,701,-1,0,-1
3,1,3,157,313,724,-1,0,-1
3,1,3,153,351,700,-1,0,-1
3,1,3,112,301,763,-1,0,-1
3,1,3,124,253,703,-1,0,-1
3,1,3,77,332,706,-1,0,-1
3,1,3,56,298,815,-1,0,-1
3,1,2,147,298,-1,-1,0,-1
3,1,3,167,343,726,-1,0,-1
3,1,3,85,288,758,-1,0,-1
3,1,3,36,280,723,-1,0,-1
3,1,3,130,221,742,-1,0,-1
3,1,3,120,313,693,-1,0,-1
3,1,2,118,277,-1,-1,0,-1
3,1,3,130,224,775,-1,0,-1
3,1,3,57,260,774,-1,0,-1
3,1,3,86,264,811,-1,0,-1
3,1,3,85,263,818,-1,0,-1
3,1,3,163,285,737,-1,0,-1
3,1,3,46,312,702,-1,0,-1
3,1,3,162,218,710,-1,0,-1
3,1,3,54,277,753,-1,0,-1
3,1,2,154,297,-1,-1,0,-1
3,1,2,141,258,-1,-1,0,-1
3,1,2,180,319,-1,-1,0,-1
3,1,3,178,359,728,-1,0,-1
3,1,3,108,270,828,-1,0,-1
3,1,3,161,325,834,-1,0,-1
3,1,2,88,225,-1,-1,0,-1
3,1,2,93,297,-1,-1,0,-1
3,1,3,45,233,828,-1,0,-1
3,1,2,44,227,-1,-1,0,-1
3,1,3,82,278,770,-1,0,-1
3,1,3,87,293,812,-1,0,-1
3,1,3,38,357,689,-1,0,-1
3,1,3,168,329,712,-1,0,-1
3,1,3,143,340,789,-1,0,-1
3,1,3,94,318,734,-1,0,-1
3,1,3,147,336,790,-1,0,-1
3,1,3,71,314,791,-1,0,-1
3,1,2,48,260,-1,-1,0,-1
3,1,3,91,281,787,-1,0,-1
3,1,3,47,350,777,-1,0,-1
3,1,3,84,309,748,-1,0,-1
3,1,3,138,347,773,-1,0,-1
3,1,3,46,295,738,-1,0,-1
3,1,3,134,225,739,-1,0,-1
3,1,3,145,298,701,-1,0,-1
3,1,3,55,276,807,-1,0,-1
3,1,3,161,221,764,-1,0,-1
3,1,3,170,313,828,-1,0,-1
3,1,2,176,324,-1,-1,0,-1
3,1,3,169,312,781,-1,0,-1
3,1,3,134,343,730,-1,0,-1
3,1,3,141,236,702,-1,0,-1
3,1,2,92,351,-1,-1,0,-1
3,1,3,168,222,773,-1,0,-1
3,1,3,143,315,748,-1,0,-1
3,1,3,64,281,722,-1,0,-1
3,1,2,121,313,-1,-1,0,-1
3,1,3,173,269,758,-1,0,-1
3,1,2,52,355,-1,-1,0,-1
3,1,2,49,356,-1,-1,0,-1
3,1,2,121,262,-1,-1,0,-1
3,1,2,109,357,-1,-1,0,-1
3,1,3,144,360,814,-1,0,-1
3,1,3,101,333,758,-1,0,-1
3,1,3,59,261,766,-1,0,-1
3,1,3,53,240,811,-1,0,-1
3,1,3,88,311,714,-1,0,-1
3,1,3,54,242,801,-1,0,-1
3,1,3,36,270,781,-1,0,-1
